num_author,name_author,field,continent,university,h_index,h_rank,i10_index,i10_rank,Euclidean_index,Euclidean_rank,Total_Citation,Total_Citation_rank,Total_Publication,Total_Publication_rank,ABC,ABC_rank,ABC_A,ABC_A_rank,DBC,DBC_rank,CRBC,CRBC_rank,CEBC,CEBC_rank,TCEBC,TCEBC_rank,ACES,ACES_rank,ABC+CES,ABC+CES_rank,ABC*CES,ABC*CES_rank
1079,Zonglai Kou,multiple-field,Asia,Fudan,5,2944,3,3094,32.449961479175904,3481,103.0,3101,21,1766,0,3283,1,2917,10.5,1890,0,3203,3,3149,2.0,3174,16.224980739587952,3555,32.449961479175904,3374,0.0,3261
1080,Xiaohuan Lan,multiple-field,Asia,Fudan,8,2197,8,2100,67.63135367564367,2877,186.0,2671,10,2874,0,3283,2,2431,5.0,2983,0,3203,8,2146,4.0,2445,33.81567683782183,3029,67.63135367564367,2730,0.0,3261
1081,Li Dan,multiple-field,Asia,Fudan,5,2944,4,2824,35.41186241925155,3418,88.0,3209,17,2079,0,3283,0,3965,8.5,2203,0,3203,4,2882,2.0,3174,17.705931209625774,3507,35.41186241925155,3313,0.0,3261
1082,Huailu Li,multiple-field,Asia,Fudan,2,3967,1,3809,10.488088481701515,4082,16.0,4062,9,3018,0,3283,4,1786,4.5,3116,0,3203,1,3860,2.0,3174,5.244044240850758,4098,10.488088481701515,4017,0.0,3261
1083,Li Nan,history,Asia,Fudan,2,3967,0,4385,6.4031242374328485,4247,9.0,4234,4,3855,0,3283,0,3965,2.0,3907,0,3203,0,4408,0.0,4504,3.2015621187164243,4260,6.4031242374328485,4198,0.0,3261
1084,Tiandong Li,i_finance,Asia,Fudan,0,4667,0,4385,0.0,4667,0.0,4667,1,4577,0,3283,0,3965,0.5,4588,0,3203,0,4408,0.0,4504,0.0,4667,0.0,4669,0.0,3261
1085,Zhiqing Li,macro,Asia,Fudan,0,4667,0,4385,0.0,4667,0.0,4667,2,4322,0,3283,0,3965,1.0,4350,0,3203,0,4408,0.0,4504,0.0,4667,0.0,4669,0.0,3261
1086,Hongzhong Liu,finance,Asia,Fudan,1,4388,0,4385,9.1104335791443,4122,11.0,4176,4,3855,0,3283,0,3965,2.0,3907,0,3203,0,4408,0.0,4504,4.55521678957215,4140,9.1104335791443,4064,0.0,3261
1087,Qingfu Liu,finance,Asia,Fudan,17,948,27,733,296.5501643904451,1402,1020.0,1261,46,750,0,3283,1,2917,23.0,848,0,3203,27,755,14.0,936,148.27508219522255,1820,296.5501643904451,1205,0.0,3261
1088,Xueyue Liu,multiple-field,Asia,Fudan,5,2944,4,2824,42.67317658670374,3289,93.0,3176,10,2874,0,3283,0,3965,5.0,2983,0,3203,4,2882,2.0,3174,21.33658829335187,3386,42.67317658670374,3169,0.0,3261
1089,Zhikuo Liu,multiple-field,Asia,Fudan,9,1992,8,2100,261.8873803756111,1532,487.0,1857,12,2609,3,924,4,1786,7.5,2418,3,816,8,2146,5.5,2026,953.6327010242928,866,63.332412515993425,2799,180.99723754798026,1296
1090,Pingyi Lou,finance,Asia,Fudan,4,3256,3,3094,52.076866265166146,3105,98.0,3139,7,3309,0,3283,0,3965,3.5,3382,0,3203,3,3149,1.5,3437,26.038433132583073,3231,52.076866265166146,2966,0.0,3261
1091,Qianjin Lu,macro,Asia,Fudan,2,3967,0,4385,7.0,4221,11.0,4176,8,3159,0,3283,0,3965,4.0,3242,0,3203,0,4408,0.0,4504,3.5,4237,7.0,4171,0.0,3261
1092,Changyuan Luo,i_trade,Asia,Fudan,8,2197,6,2423,58.59180830116101,3007,195.0,2635,26,1461,0,3283,0,3965,13.0,1571,0,3203,6,2464,3.0,2752,29.295904150580505,3151,58.59180830116101,2871,0.0,3261
1094,Xiaojian Niu,finance,Asia,Fudan,4,3256,1,3809,19.6468827043885,3810,36.0,3736,5,3656,0,3283,0,3965,2.5,3719,0,3203,1,3860,0.5,4086,9.82344135219425,3842,19.6468827043885,3712,0.0,3261
1095,Yongchang Qiang,i_trade,Asia,Fudan,1,4388,0,4385,9.0,4129,9.0,4234,1,4577,0,3283,0,3965,0.5,4588,0,3203,0,4408,0.0,4504,4.5,4147,9.0,4072,0.0,3261
1096,Quan Qi,finance,Asia,Fudan,3,3600,3,3094,30.805843601498726,3510,53.0,3520,3,4085,0,3283,0,3965,1.5,4125,0,3203,3,3149,1.5,3437,15.402921800749363,3578,30.805843601498726,3402,0.0,3261
1097,Guobing Shen,i_trade,Asia,Fudan,5,2944,3,3094,33.2264954516723,3463,72.0,3336,7,3309,0,3283,1,2917,3.5,3382,0,3203,3,3149,2.0,3174,16.61324772583615,3544,33.2264954516723,3357,0.0,3261
1098,Hongbo Shen,finance,Asia,Fudan,1,4388,0,4385,5.0,4330,5.0,4375,1,4577,0,3283,0,3965,0.5,4588,0,3203,0,4408,0.0,4504,2.5,4337,5.0,4288,0.0,3261
1099,Shi Lei,macro,Asia,Fudan,0,4667,0,4385,0.0,4667,0.0,4667,1,4577,0,3283,0,3965,0.5,4588,0,3203,0,4408,0.0,4504,0.0,4667,0.0,4669,0.0,3261
1100,Song Hong,multiple-field,Asia,Fudan,13,1348,15,1353,239.57671005337727,1633,801.0,1433,21,1766,0,3283,4,1786,10.5,1890,0,3203,15,1379,8.0,1567,119.78835502668863,1994,239.57671005337727,1436,0.0,3261
1101,Song Jun,finance,Asia,Fudan,1,4388,0,4385,4.0,4388,4.0,4413,1,4577,0,3283,0,3965,0.5,4588,0,3203,0,4408,0.0,4504,2.0,4394,4.0,4349,0.0,3261
1102,Lijian Sun,finance,Asia,Fudan,3,3600,3,3094,23.790754506740637,3679,40.0,3695,3,4085,0,3283,0,3965,1.5,4125,0,3203,3,3149,1.5,3437,11.895377253370318,3725,23.790754506740637,3578,0.0,3261
1103,Sun Lin,finance,Asia,Fudan,2,3967,1,3809,69.58448102845921,2851,78.0,3285,2,4322,0,3283,1,2917,1.0,4350,0,3203,1,3860,1.0,3730,34.792240514229604,3004,69.58448102845921,2704,0.0,3261
1104,Dongbo Tang,i_trade,Asia,Fudan,1,4388,0,4385,8.0,4180,8.0,4272,1,4577,0,3283,0,3965,0.5,4588,0,3203,0,4408,0.0,4504,4.0,4196,8.0,4126,0.0,3261
1105,Suhua Tian,multiple-field,Asia,Fudan,3,3600,2,3404,46.67976006793523,3197,67.0,3375,11,2737,0,3283,0,3965,5.5,2853,0,3203,2,3459,1.0,3730,23.339880033967614,3309,46.67976006793523,3069,0.0,3261
1106,Lixin Wang,development,Asia,Fudan,1,4388,0,4385,1.0,4570,1.0,4570,1,4577,0,3283,0,3965,0.5,4588,0,3203,0,4408,0.0,4504,0.5,4572,1.0,4561,0.0,3261
1107,Wang Long,other,Asia,Fudan,1,4388,0,4385,1.0,4570,1.0,4570,2,4322,0,3283,0,3965,1.0,4350,0,3203,0,4408,0.0,4504,0.5,4572,1.0,4561,0.0,3261
1108,Xilin Wang,macro,Asia,Fudan,6,2677,5,2603,70.22107945624305,2840,161.0,2794,12,2609,0,3283,1,2917,6.0,2731,0,3203,5,2654,2.5,2945,35.11053972812152,2992,70.22107945624305,2691,0.0,3261
1109,Xiaohu Wang,econometrics,Asia,Fudan,7,2425,5,2603,65.6505902486794,2900,166.0,2770,15,2273,0,3283,4,1786,7.5,2418,0,3203,5,2654,2.5,2945,32.8252951243397,3057,65.6505902486794,2755,0.0,3261
1110,Yongqin Wang,multiple-field,Asia,Fudan,6,2677,6,2423,106.55045753069294,2441,219.0,2538,13,2492,0,3283,1,2917,6.5,2616,0,3203,6,2464,3.5,2589,53.27522876534647,2651,106.55045753069294,2262,0.0,3261
1111,Wang Zhen,multiple-field,Asia,Fudan,3,3600,3,3094,145.95204691952765,2122,218.0,2544,5,3656,0,3283,0,3965,2.5,3719,0,3203,3,3149,1.5,3437,72.97602345976382,2391,145.95204691952765,1944,0.0,3261
1112,Wang Zhi,multiple-field,Asia,Fudan,8,2197,8,2100,957.3714012858333,525,1346.0,1036,9,3018,0,3283,2,2431,4.5,3116,0,3203,8,2146,4.0,2445,478.68570064291663,1114,957.3714012858333,386,0.0,3261
1113,Wei Xiao,micro_theory,Asia,Fudan,3,3600,1,3809,24.576411454889016,3661,36.0,3736,8,3159,2,1169,4,1786,5.0,2983,1,1424,2,3459,3.0,2752,59.787632327678764,2558,5.3166247903554,4253,6.6332495807108,1764
1114,Jianfeng Wu,development,Asia,Fudan,7,2425,6,2423,233.8888624966995,1653,452.0,1918,11,2737,0,3283,0,3965,5.5,2853,0,3203,6,2464,3.0,2752,116.94443124834974,2012,233.8888624966995,1455,0.0,3261
1115,Ruochen Wu,i_trade,Asia,Fudan,2,3967,0,4385,7.3484692283495345,4200,10.0,4201,3,4085,0,3283,1,2917,1.5,4125,0,3203,0,4408,0.5,4086,3.6742346141747673,4217,7.3484692283495345,4148,0.0,3261
1116,Lingwei Wu,history,Asia,Fudan,3,3600,1,3809,57.1314274283428,3025,72.0,3336,4,3855,0,3283,2,2431,2.0,3907,0,3203,1,3860,1.0,3730,28.5657137141714,3167,57.1314274283428,2890,0.0,3261
1117,Xican Xi,development,Asia,Fudan,4,3256,4,2824,677.7706101624649,713,863.0,1391,6,3475,0,3283,0,3965,3.0,3545,0,3203,4,2882,2.0,3174,338.88530508123245,1284,677.7706101624649,552,0.0,3261
1118,Shiyu Xie,multiple-field,Asia,Fudan,2,3967,0,4385,6.48074069840786,4237,10.0,4201,7,3309,0,3283,0,3965,3.5,3382,0,3203,0,4408,0.0,4504,3.24037034920393,4252,6.48074069840786,4190,0.0,3261
1119,Mingdong Xu,finance,Asia,Fudan,1,4388,0,4385,2.0,4497,2.0,4502,1,4577,0,3283,0,3965,0.5,4588,0,3203,0,4408,0.0,4504,1.0,4501,2.0,4473,0.0,3261
1120,Xu Xian,finance,Asia,Fudan,10,1802,10,1828,126.68070097690493,2261,364.0,2104,23,1634,0,3283,0,3965,11.5,1753,0,3203,10,1859,5.0,2147,63.340350488452465,2506,126.68070097690493,2083,0.0,3261
1121,Youchuan Xu,finance,Asia,Fudan,1,4388,0,4385,1.4142135623730951,4524,2.0,4502,4,3855,0,3283,0,3965,2.0,3907,0,3203,0,4408,0.0,4504,0.7071067811865476,4528,1.4142135623730951,4502,0.0,3261
1122,Zhiwei Xu,macro,Asia,Fudan,10,1802,11,1709,329.28862719504906,1310,595.0,1692,22,1700,0,3283,5,1568,11.0,1825,0,3203,11,1737,6.5,1818,164.64431359752453,1740,329.28862719504906,1104,0.0,3261
1123,Changjiang Yang,finance,Asia,Fudan,1,4388,0,4385,1.0,4570,1.0,4570,1,4577,0,3283,0,3965,0.5,4588,0,3203,0,4408,0.0,4504,0.5,4572,1.0,4561,0.0,3261
1124,Yang Qing,multiple-field,Asia,Fudan,4,3256,4,2824,349.7041606844277,1248,413.0,1989,13,2492,0,3283,0,3965,6.5,2616,0,3203,4,2882,2.0,3174,174.85208034221384,1684,349.7041606844277,1039,0.0,3261
1125,Yao Jing,finance,Asia,Fudan,5,2944,3,3094,56.42694391866354,3036,112.0,3057,9,3018,0,3283,0,3965,4.5,3116,0,3203,3,3149,1.5,3437,28.21347195933177,3175,56.42694391866354,2899,0.0,3261
1126,Tangjun Yuan,multiple-field,Asia,Fudan,5,2944,2,3404,32.802438933713454,3473,64.0,3405,9,3018,0,3283,0,3965,4.5,3116,0,3203,2,3459,1.0,3730,16.401219466856727,3551,32.802438933713454,3368,0.0,3261
1127,Zhigang Yuan,multiple-field,Asia,Fudan,1,4388,0,4385,5.0990195135927845,4310,6.0,4335,5,3656,0,3283,0,3965,2.5,3719,0,3203,0,4408,0.0,4504,2.5495097567963922,4319,5.0990195135927845,4266,0.0,3261
1128,Jinqing Zhang,finance,Asia,Fudan,6,2677,5,2603,42.555845661906424,3291,107.0,3084,14,2384,0,3283,0,3965,7.0,2517,0,3203,5,2654,2.5,2945,21.277922830953212,3388,42.555845661906424,3172,0.0,3261
1129,Zhang Jun,multiple-field,Asia,Fudan,15,1141,21,998,232.89053222490605,1658,878.0,1373,63,491,0,3283,0,3965,31.5,555,0,3203,21,1017,10.5,1239,116.44526611245303,2016,232.89053222490605,1458,0.0,3261
1130,Zhang Tao,econometrics,Asia,Fudan,22,617,47,332,426.28980752535006,1071,2009.0,762,105,174,0,3283,2,2431,52.5,206,0,3203,47,340,24.0,461,213.14490376267503,1535,426.28980752535006,870,0.0,3261
1131,Weiping Zhang,finance,Asia,Fudan,0,4667,0,4385,0.0,4667,0.0,4667,2,4322,0,3283,0,3965,1.0,4350,0,3203,0,4408,0.0,4504,0.0,4667,0.0,4669,0.0,3261
1132,Zongxin Zhang,finance,Asia,Fudan,3,3600,3,3094,28.442925306655784,3570,53.0,3520,8,3159,0,3283,0,3965,4.0,3242,0,3203,3,3149,1.5,3437,14.221462653327892,3631,28.442925306655784,3460,0.0,3261
1133,Yiran Zhang,i_trade,Asia,Fudan,0,4667,0,4385,0.0,4667,0.0,4667,2,4322,0,3283,2,2431,1.0,4350,0,3203,0,4408,1.0,3730,0.0,4667,0.0,4669,0.0,3261
1134,Zhang Yuan,development,Asia,Fudan,9,1992,9,1961,75.62407024221852,2762,237.0,2480,22,1700,0,3283,0,3965,11.0,1825,0,3203,9,2003,4.5,2297,37.81203512110926,2926,75.62407024221852,2622,0.0,3261
1135,Siqi Zhao,finance,Asia,Fudan,4,3256,1,3809,16.34013463836819,3910,41.0,3682,15,2273,0,3283,0,3965,7.5,2418,0,3203,1,3860,0.5,4086,8.170067319184096,3936,16.34013463836819,3821,0.0,3261
1136,Tengyu Zhao,i_finance,Asia,Fudan,0,4667,0,4385,0.0,4667,0.0,4667,1,4577,0,3283,0,3965,0.5,4588,0,3203,0,4408,0.0,4504,0.0,4667,0.0,4669,0.0,3261
1137,Guangyou Zhou,multiple-field,Asia,Fudan,17,948,19,1100,941.1057326358182,534,2634.0,616,29,1320,0,3283,0,3965,14.5,1436,0,3203,19,1119,9.5,1356,470.5528663179091,1119,941.1057326358182,393,0.0,3261
1139,Hongfei Zhu,labor,Asia,Fudan,4,3256,2,3404,31.352830813181765,3503,53.0,3520,6,3475,0,3283,0,3965,3.0,3545,0,3203,2,3459,1.0,3730,15.676415406590882,3571,31.352830813181765,3392,0.0,3261
1140,Xuejing Zuo,behavior-experiment,Asia,Fudan,3,3600,3,3094,36.64696440361739,3395,63.0,3415,5,3656,0,3283,1,2917,2.5,3719,0,3203,3,3149,1.5,3437,18.323482201808694,3486,36.64696440361739,3287,0.0,3261
1141,Haizheng Li,labor,North America,GA Tech,15,1141,21,998,628.166379234037,769,1539.0,932,43,813,0,3283,3,2072,21.5,923,0,3203,21,1017,10.5,1239,314.0831896170185,1328,628.166379234037,603,0.0,3261
1142,Willie Belton,multiple-field,North America,GA Tech,5,2944,3,3094,34.19064199455752,3443,81.0,3257,14,2384,1,1576,1,2917,7.5,2418,1,1424,3,3149,2.0,3174,32.53444185374863,3063,30.068883707497267,3421,29.068883707497267,1660
1143,Tibor Besedes,i_trade,North America,GA Tech,13,1348,15,1353,421.57087185905056,1083,1184.0,1128,24,1571,0,3283,4,1786,12.0,1681,0,3203,15,1379,7.5,1649,210.78543592952528,1546,421.57087185905056,879,0.0,3261
1144,Dylan Brewer,multiple-field,North America,GA Tech,4,3256,1,3809,15.394804318340652,3948,39.0,3705,12,2609,0,3283,0,3965,6.0,2731,0,3203,1,3860,0.5,4086,7.697402159170326,3973,15.394804318340652,3864,0.0,3261
1145,Justin Burkett,micro_theory,North America,GA Tech,5,2944,5,2603,38.31448812133603,3364,104.0,3096,15,2273,0,3283,7,1234,7.5,2418,0,3203,5,2654,4.5,2297,19.157244060668017,3454,38.31448812133603,3252,0.0,3261
1146,Whitney Buser,multiple-field,North America,GA Tech,3,3600,3,3094,54.57105459856901,3064,90.0,3198,4,3855,0,3283,1,2917,2.0,3907,0,3203,3,3149,1.5,3437,27.285527299284507,3198,54.57105459856901,2926,0.0,3261
1147,Daniel Dench,multiple-field,North America,GA Tech,12,1477,14,1430,132.51037695214666,2218,457.0,1911,22,1700,0,3283,2,2431,11.0,1825,0,3203,14,1453,7.0,1731,66.25518847607333,2463,132.51037695214666,2033,0.0,3261
1148,Shatakshee Dhongde,development,North America,GA Tech,10,1802,12,1604,73.62064927722385,2791,254.0,2410,22,1700,0,3283,1,2917,11.0,1825,0,3203,12,1632,6.5,1818,36.810324638611924,2951,73.62064927722385,2647,0.0,3261
1149,Gaurav Doshi,i_organization,North America,GA Tech,1,4388,0,4385,1.0,4570,1.0,4570,3,4085,0,3283,1,2917,1.5,4125,0,3203,0,4408,0.5,4086,0.5,4572,1.0,4561,0.0,3261
1150,Robert M. Gonzalez,multiple-field,North America,GA Tech,6,2677,5,2603,119.00840306465759,2330,219.0,2538,10,2874,1,1576,4,1786,5.5,2853,1,1424,5,2654,4.0,2445,130.83992187491484,1926,72.6798437498297,2659,71.6798437498297,1518
1151,Danny R. Hughes,other,North America,GA Tech,33,250,95,77,340.8401384813708,1284,2880.0,569,152,76,0,3283,0,3965,76.0,85,0,3203,95,80,47.5,124,170.4200692406854,1711,340.8401384813708,1074,0.0,3261
1152,Manho Kang,multiple-field,North America,GA Tech,2,3967,2,3404,110.60741385639572,2401,136.0,2924,5,3656,0,3283,2,2431,2.5,3719,0,3203,2,3459,2.0,3174,55.30370692819786,2618,110.60741385639572,2217,0.0,3261
1153,Mikhail Klimenko,i_trade,North America,GA Tech,7,2425,5,2603,49.4064773081425,3149,141.0,2888,14,2384,0,3283,2,2431,7.0,2517,0,3203,5,2654,3.0,2752,24.70323865407125,3268,49.4064773081425,3023,0.0,3261
1154,Jason Lindo,labor,North America,GA Tech,18,872,20,1048,390.2191691857282,1148,1403.0,998,25,1518,1,1576,11,832,13.0,1571,1,1424,20,1065,11.0,1189,395.05799554417274,1206,307.1159910883455,1168,306.1159910883455,1126
1155,Dennis Lockhart,macro,North America,GA Tech,0,4667,0,4385,0.0,4667,0.0,4667,1,4577,0,3283,0,3965,0.5,4588,0,3203,0,4408,0.0,4504,0.0,4667,0.0,4669,0.0,3261
1156,Patrick Mccarthy,multiple-field,North America,GA Tech,19,797,31,605,235.59286916203556,1647,1070.0,1226,69,414,0,3283,1,2917,34.5,474,0,3203,31,620,15.5,820,117.79643458101778,2007,235.59286916203556,1448,0.0,3261
1157,Cici Mcnamara,p_finance,North America,GA Tech,2,3967,1,3809,20.273134932713294,3786,27.0,3874,7,3309,0,3283,1,2917,3.5,3382,0,3203,1,3860,1.0,3730,10.136567466356647,3820,20.273134932713294,3688,0.0,3261
1158,Usha Nair-Reichert,multiple-field,North America,GA Tech,9,1992,8,2100,358.82168273391727,1218,609.0,1673,32,1187,0,3283,1,2917,16.0,1305,0,3203,8,2146,4.0,2445,179.41084136695864,1663,358.82168273391727,1012,0.0,3261
1159,Matthew Oliver,i_organization,North America,GA Tech,9,1992,8,2100,85.48684109265004,2650,270.0,2352,22,1700,0,3283,0,3965,11.0,1825,0,3203,8,2146,4.0,2445,42.74342054632502,2831,85.48684109265004,2493,0.0,3261
1160,Mayra Pineda Torres,labor,North America,GA Tech,4,3256,3,3094,46.57252408878007,3202,85.0,3226,7,3309,0,3283,4,1786,3.5,3382,0,3203,3,3149,2.0,3174,23.286262044390035,3313,46.57252408878007,3074,0.0,3261
1161,Christine Ries,i_finance,North America,GA Tech,1,4388,0,4385,1.0,4570,1.0,4570,4,3855,0,3283,0,3965,2.0,3907,0,3203,0,4408,0.0,4504,0.5,4572,1.0,4561,0.0,3261
1162,Maxwell Rosenthal,micro_theory,North America,GA Tech,1,4388,0,4385,1.4142135623730951,4524,2.0,4502,4,3855,0,3283,2,2431,2.0,3907,0,3203,0,4408,1.0,3730,0.7071067811865476,4528,1.4142135623730951,4502,0.0,3261
1163,Olga Shemyakina,development,North America,GA Tech,11,1625,12,1604,299.1003176193566,1392,671.0,1591,14,2384,1,1576,3,2072,7.5,2418,1,1424,12,1632,6.5,1818,188.20678122137326,1632,297.4135624427465,1200,296.4135624427465,1147
1164,Laura Taylor,multiple-field,North America,GA Tech,25,490,36,503,1045.8541963390498,475,3129.0,534,46,750,1,1576,1,2917,23.5,827,1,1424,36,514,18.5,651,1167.616511460502,791,518.2330229210041,719,517.2330229210041,955
1165,Aselia Urmanbetova,labor,North America,GA Tech,1,4388,0,4385,4.242640687119285,4365,6.0,4335,4,3855,0,3283,0,3965,2.0,3907,0,3203,0,4408,0.0,4504,2.1213203435596424,4370,4.242640687119285,4326,0.0,3261
1166,Casey Wichman,multiple-field,North America,GA Tech,11,1625,12,1604,702.3944760602834,684,1298.0,1059,23,1634,0,3283,2,2431,11.5,1753,0,3203,12,1632,6.5,1818,351.1972380301417,1257,702.3944760602834,529,0.0,3261
1167,Karen Yan,econometrics,North America,GA Tech,5,2944,2,3404,26.28687885618983,3621,61.0,3436,10,2874,0,3283,2,2431,5.0,2983,0,3203,2,3459,2.0,3174,13.143439428094915,3676,26.28687885618983,3515,0.0,3261
1168,Nuran Acur,other,Europe,Glasgow,14,1239,18,1155,248.41094983917276,1585,850.0,1402,29,1320,0,3283,0,3965,14.5,1436,0,3203,18,1177,9.0,1418,124.20547491958638,1962,248.41094983917276,1397,0.0,3261
1169,Josephine Adekola,other,Europe,Glasgow,8,2197,7,2254,113.93419153177855,2370,271.0,2350,16,2168,0,3283,0,3965,8.0,2304,0,3203,7,2299,3.5,2589,56.967095765889276,2595,113.93419153177855,2189,0.0,3261
1170,Paul Ahn,other,Europe,Glasgow,4,3256,3,3094,46.33573135281238,3207,79.0,3276,6,3475,0,3283,0,3965,3.0,3545,0,3203,3,3149,1.5,3437,23.16786567640619,3319,46.33573135281238,3081,0.0,3261
1171,Chandana Alawattage,other,Europe,Glasgow,17,948,22,952,227.92323269030737,1671,967.0,1304,33,1137,0,3283,0,3965,16.5,1262,0,3203,22,972,11.0,1189,113.96161634515369,2031,227.92323269030737,1478,0.0,3261
1172,Khaldoon Albitar,finance,Europe,Glasgow,27,420,41,427,693.4753059770766,700,3064.0,546,73,372,0,3283,0,3965,36.5,427,0,3203,41,434,20.5,567,346.7376529885383,1270,693.4753059770766,546,0.0,3261
1173,Mark Aleksanyan,finance,Europe,Glasgow,7,2425,7,2254,55.57877292636101,3044,151.0,2826,12,2609,0,3283,0,3965,6.0,2731,0,3203,7,2299,3.5,2589,27.789386463180506,3183,55.57877292636101,2910,0.0,3261
1174,Rami Alsharif,labor,Europe,Glasgow,1,4388,0,4385,5.0,4330,5.0,4375,4,3855,0,3283,0,3965,2.0,3907,0,3203,0,4408,0.0,4504,2.5,4337,5.0,4288,0.0,3261
1175,Erika Anderson,political_econ,Europe,Glasgow,0,4667,0,4385,0.0,4667,0.0,4667,1,4577,0,3283,0,3965,0.5,4588,0,3203,0,4408,0.0,4504,0.0,4667,0.0,4669,0.0,3261
1176,Stephanie Anderson,other,Europe,Glasgow,6,2677,2,3404,38.87158345115362,3351,75.0,3312,7,3309,0,3283,0,3965,3.5,3382,0,3203,2,3459,1.0,3730,19.43579172557681,3441,38.87158345115362,3238,0.0,3261
1177,Luis Angeles,multiple-field,Europe,Glasgow,11,1625,13,1510,181.41664752717708,1912,568.0,1720,20,1840,0,3283,3,2072,10.0,1962,0,3203,13,1535,6.5,1818,90.70832376358854,2218,181.41664752717708,1712,0.0,3261
1178,Georgios Angelis,macro,Europe,Glasgow,0,4667,0,4385,0.0,4667,0.0,4667,1,4577,0,3283,1,2917,0.5,4588,0,3203,0,4408,0.5,4086,0.0,4667,0.0,4669,0.0,3261
1179,Konstantinos Angelopoulos,multiple-field,Europe,Glasgow,12,1477,13,1510,170.09409160814494,1984,532.0,1773,25,1518,0,3283,4,1786,12.5,1623,0,3203,13,1535,7.5,1649,85.04704580407247,2282,170.09409160814494,1792,0.0,3261
1180,Marco Avarucci,econometrics,Europe,Glasgow,3,3600,2,3404,15.874507866387544,3930,26.0,3893,4,3855,0,3283,1,2917,2.0,3907,0,3203,2,3459,1.0,3730,7.937253933193772,3958,15.874507866387544,3847,0.0,3261
1181,Esra Aydogdu,development,Europe,Glasgow,0,4667,0,4385,0.0,4667,0.0,4667,1,4577,0,3283,0,3965,0.5,4588,0,3203,0,4408,0.0,4504,0.0,4667,0.0,4669,0.0,3261
1182,Jaylan Azer,other,Europe,Glasgow,9,1992,9,1961,129.61867149450345,2240,345.0,2151,14,2384,0,3283,0,3965,7.0,2517,0,3203,9,2003,4.5,2297,64.80933574725172,2487,129.61867149450345,2061,0.0,3261
1183,Nilay Balkan,other,Europe,Glasgow,1,4388,0,4385,2.0,4497,2.0,4502,3,4085,0,3283,0,3965,1.5,4125,0,3203,0,4408,0.0,4504,1.0,4501,2.0,4473,0.0,3261
1185,Zvonimir Basic,behavior-experiment,Europe,Glasgow,3,3600,3,3094,26.570660511172846,3615,44.0,3644,3,4085,0,3283,2,2431,1.5,4125,0,3203,3,3149,1.5,3437,13.285330255586423,3670,26.570660511172846,3505,0.0,3261
1186,Soner Baskaya,i_finance,Europe,Glasgow,5,2944,5,2603,86.97700845625813,2634,161.0,2794,8,3159,1,1576,1,2917,4.5,3116,1,1424,5,2654,3.0,2752,79.35361782153021,2331,77.70723564306043,2593,76.70723564306043,1502
1187,Karen Bilsland,multiple-field,Europe,Glasgow,3,3600,0,4385,9.899494936611665,4103,16.0,4062,3,4085,0,3283,0,3965,1.5,4125,0,3203,0,4408,0.0,4504,4.949747468305833,4122,9.899494936611665,4045,0.0,3261
1188,David Blanchflower,labor,Europe,Glasgow,41,139,73,139,2795.284958640174,135,10784.0,136,103,179,1,1576,10,906,52.0,208,1,1424,73,142,37.5,199,1687.6774805687828,688,2780.3549611375656,87,2779.3549611375656,492
1189,Ramona Blanes,other,Europe,Glasgow,2,3967,1,3809,32.4037034920393,3483,38.0,3711,4,3855,0,3283,0,3965,2.0,3907,0,3203,1,3860,0.5,4086,16.20185174601965,3557,32.4037034920393,3376,0.0,3261
1190,Anna Bogomolnaia,micro_theory,Europe,Glasgow,16,1038,20,1048,833.5370417683907,596,1876.0,800,27,1408,1,1576,9,991,14.0,1485,1,1424,20,1065,10.5,1239,566.3088687043074,1040,819.6177374086149,455,818.6177374086149,814
1191,Mehdi Boussebaa,other,Europe,Glasgow,17,948,21,998,299.9249906226555,1390,1097.0,1196,29,1320,0,3283,0,3965,14.5,1436,0,3203,21,1017,10.5,1239,149.96249531132776,1810,299.9249906226555,1194,0.0,3261
1192,Lynn Bradley,p_finance,Europe,Glasgow,3,3600,0,4385,11.224972160321824,4058,20.0,3989,4,3855,0,3283,0,3965,2.0,3907,0,3203,0,4408,0.0,4504,5.612486080160912,4075,11.224972160321824,3988,0.0,3261
1193,Jan Breitsohl,other,Europe,Glasgow,8,2197,8,2100,290.14823797500475,1417,584.0,1700,19,1915,0,3283,0,3965,9.5,2035,0,3203,8,2146,4.0,2445,145.07411898750237,1838,290.14823797500475,1226,0.0,3261
1194,Trevor Buck,multiple-field,Europe,Glasgow,33,250,55,243,912.9233264628525,550,4539.0,385,73,372,0,3283,1,2917,36.5,427,0,3203,55,250,27.5,363,456.46166323142626,1135,912.9233264628525,411,0.0,3261
